2025-12-01 00:24:31,857 INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2025-12-01 00:24:31,862 INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2025-12-01 00:24:31,862 INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.33]
2025-12-01 00:24:31,940 INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2025-12-01 00:24:31,940 INFO  org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 2123 ms
2025-12-01 00:24:32,149 INFO  org.hibernate.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2025-12-01 00:24:32,280 INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 6.4.10.Final
2025-12-01 00:24:32,327 INFO  org.hibernate.cache.internal.RegionFactoryInitiator - HHH000026: Second-level cache disabled
2025-12-01 00:24:32,627 INFO  org.springframework.orm.jpa.persistenceunit.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
2025-12-01 00:24:32,670 INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2025-12-01 00:24:32,895 INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@f096c2e
2025-12-01 00:24:32,896 INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2025-12-01 00:24:32,933 WARN  org.hibernate.dialect.Dialect - HHH000511: The 5.5.0 version for [org.hibernate.dialect.MySQLDialect] is no longer supported, hence certain features may not work properly. The minimum supported version is 8.0.0. Check the community dialects project for available legacy versions.
2025-12-01 00:24:32,942 WARN  org.hibernate.orm.deprecation - HHH90000025: MySQLDialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default)
2025-12-01 00:24:34,157 INFO  org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2025-12-01 00:24:34,620 INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2025-12-01 00:24:35,000 INFO  com.Proyecto_JS.ProyectoJS.config.StartupLogger - Aplicación iniciada y logging configurado correctamente
2025-12-01 00:24:35,359 WARN  org.springframework.boot.autoconfigure.orm.jpa.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2025-12-01 00:24:35,460 INFO  org.springframework.boot.autoconfigure.web.servlet.WelcomePageHandlerMapping - Adding welcome page template: index
2025-12-01 00:24:35,709 INFO  org.springframework.security.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@12c1461f, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@69f94de8, org.springframework.security.web.context.SecurityContextHolderFilter@3b8eaea1, org.springframework.security.web.header.HeaderWriterFilter@4a1171d9, org.springframework.security.web.csrf.CsrfFilter@39d1060b, org.springframework.security.web.authentication.logout.LogoutFilter@6a374ea3, com.Proyecto_JS.ProyectoJS.jwt.JwtAuthenticationFilter@42907ce8, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@1e42df57, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@39c6c6c4, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@476e8a73, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@61498fe7, org.springframework.security.web.session.SessionManagementFilter@4df9f934, org.springframework.security.web.access.ExceptionTranslationFilter@f1c2d7, org.springframework.security.web.access.intercept.AuthorizationFilter@7cd0e265]
2025-12-01 00:24:36,022 INFO  org.springframework.boot.devtools.autoconfigure.OptionalLiveReloadServer - LiveReload server is running on port 35729
2025-12-01 00:24:36,036 INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2025-12-01 00:24:36,059 INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path ''
2025-12-01 00:24:36,092 INFO  com.Proyecto_JS.ProyectoJS.ProyectoJsApplication - Started ProyectoJsApplication in 6.974 seconds (process running for 7.581)
2025-12-01 00:24:57,056 INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2025-12-01 00:24:57,057 INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2025-12-01 00:24:57,059 INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 2 ms
2025-12-01 00:38:32,675 INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2025-12-01 00:38:32,733 INFO  com.Proyecto_JS.ProyectoJS.ProyectoJsApplication - Starting ProyectoJsApplication using Java 21 with PID 21936 (C:\Users\israe\OneDrive\Pictures\GIT BIBLIO ISRA\SistemaDeComercializacionConManejoDeSucursales\ProyectoBIB\target\classes started by israe in c:\Users\israe\OneDrive\Pictures\GIT BIBLIO ISRA\SistemaDeComercializacionConManejoDeSucursales)
2025-12-01 00:38:32,735 INFO  com.Proyecto_JS.ProyectoJS.ProyectoJsApplication - No active profile set, falling back to 1 default profile: "default"
2025-12-01 00:38:32,785 INFO  org.springframework.boot.devtools.env.DevToolsPropertyDefaultsPostProcessor - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
